neuron_id,super_class,class,cell_type,side,nt_type,nt_score,x,y,z
720575940621398254,central,ALLN,lLN2X04,left,GABA,0.37,415.7,236.0,53.4
720575940621401222,descending,,DNpe025,right,ACH,0.88,614.7,192.8,202.9
720575940621403887,visual_projection,,LPLC1,left,ACH,0.62,369.5,203.3,203.0
720575940621413541,optic,ME.LO,LMa2,left,GABA,0.74,249.4,262.5,241.7
720575940621415389,central,,PVLP112b,right,GABA,0.76,671.7,212.2,181.0
720575940621425878,visual_projection,,LC16,right,ACH,0.61,652.3,313.9,126.9
720575940621441494,central,ALLN,v2LN33,right,GLUT,0.46,611.9,282.2,62.1
720575940621442124,central,,CB0101,right,GLUT,0.79,637.2,319.1,76.0
720575940621460115,central,,PLP018,left,GABA,0.8,429.3,244.1,128.2
720575940621475610,central,,CL322,left,ACH,0.78,469.7,209.5,130.2
720575940621502051,sensory,gustatory,LB3,left,ACH,0.39,496.3,331.8,112.4
720575940621506943,sensory,gustatory,LB2d,right,GLUT,0.55,574.8,371.5,117.2
720575940621508479,sensory,gustatory,LB3,right,SER,0.37,571.9,371.7,118.2
720575940621509759,sensory,gustatory,LB3,right,SER,0.69,559.9,350.2,107.2
720575940621514093,visual_projection,,LPLC4,left,ACH,0.77,342.0,273.4,192.2
720575940621522458,visual_projection,,LC4,right,ACH,0.61,678.0,279.4,126.8
720575940621522671,visual_projection,,LPLC1,left,ACH,0.58,371.2,206.3,203.0
720575940621535809,visual_projection,,LC16,left,ACH,0.46,402.8,287.0,170.0
720575940621544943,optic,ME.LO,LMa2,right,GABA,0.69,724.5,230.5,118.7
720575940621548897,visual_projection,,LC16,right,ACH,0.62,670.6,311.2,119.9
720575940621551854,central,ALLN,lLN2T_e,right,SER,0.32,636.6,235.8,39.6
720575940621588980,central,,CB3983,right,ACH,0.87,665.4,152.8,85.5
720575940621608363,visual_projection,,LC16,left,ACH,0.61,382.3,277.2,150.4
720575940621623393,visual_projection,,LC16,left,ACH,0.55,360.3,286.4,148.7
720575940621634913,visual_projection,,LPLC2,right,ACH,0.57,679.5,221.1,176.8
720575940621638534,central,,OA-AL2b1,right,OCT,0.86,552.6,282.3,44.1
720575940621646730,central,,"PVLP004,PVLP005",left,GLUT,0.7,414.9,187.2,135.0
720575940621658971,visual_projection,,LPLC1,left,ACH,0.64,383.0,211.7,217.2
720575940621704197,sensory,gustatory,LB3,right,SER,0.51,571.0,366.6,114.1
720575940621714541,visual_projection,,LPLC1,right,ACH,0.65,674.4,220.0,181.6
720575940621726698,central,,PVLP100,left,GABA,0.68,407.5,227.4,164.4
720575940621753579,visual_projection,,LC4,right,ACH,0.62,668.4,291.1,124.8
720575940621754367,sensory,gustatory,LB3,left,ACH,0.35,467.7,374.3,126.6
720575940621759169,visual_projection,,LPLC4,left,ACH,0.81,374.5,210.3,203.0
720575940621771041,central,,CB0438,left,GABA,0.63,471.6,354.2,107.9
720575940621778381,sensory,gustatory,LB1b,left,SER,0.37,483.2,355.7,114.0
720575940621785129,visual_projection,,LPLC1,right,ACH,0.61,694.1,198.7,171.8
720575940621800431,visual_projection,,LC31a,left,ACH,0.85,380.2,272.4,152.0
720575940621806574,visual_projection,,LTe42a,left,ACH,0.88,361.8,189.7,187.4
720575940621819630,central,,PLP060,left,GABA,0.81,454.2,229.0,127.9
720575940621823979,central,,PS022,right,ACH,0.78,606.4,167.9,83.4
720575940621832397,central,,cL18,right,GABA,0.84,648.4,208.4,182.4
720575940621864060,sensory,gustatory,"LB1a,LB1d",right,SER,0.55,569.3,366.5,116.4
720575940621898665,sensory,gustatory,LB1e,right,ACH,0.45,550.7,330.1,107.8
720575940621914904,visual_projection,,LPLC2,left,ACH,0.45,362.7,244.2,224.4
720575940621929641,central,,CL211,right,ACH,0.85,530.8,126.2,123.3
720575940621946945,visual_projection,,"LT53,PLP098",right,ACH,0.88,709.8,186.6,152.5
720575940622007472,central,,cM11,left,ACH,0.88,458.4,268.0,218.2
720575940622009284,visual_projection,,LPLC2,left,ACH,0.73,352.1,178.6,194.2
720575940622014758,visual_projection,,LC16,right,ACH,0.6,662.7,302.9,126.9
720575940622018217,central,,LAL040,left,GABA,0.86,445.0,152.4,46.0
720575940622018698,visual_projection,,LC16,left,ACH,0.44,377.4,293.7,147.2
720575940622027222,descending,,DNge046,right,GABA,0.55,622.5,342.6,159.8
720575940622053185,visual_projection,,LT51,right,GLUT,0.62,708.8,205.3,129.0
720575940622084774,visual_projection,,LC16,right,ACH,0.63,674.0,310.8,114.5
720575940622108001,visual_projection,,LC4,left,ACH,0.6,380.7,259.6,165.7
720575940622136022,sensory,gustatory,LB3,right,SER,0.57,549.0,336.3,107.1
720575940622140481,visual_projection,,LTe18,left,ACH,0.84,421.7,266.5,227.5
720575940622154266,central,,CB2619,left,GLUT,0.72,426.8,290.4,201.5
720575940622156799,visual_projection,,LPLC2,left,ACH,0.4,363.0,242.7,211.5
720575940622174463,visual_projection,,LPLC2,right,ACH,0.65,674.0,206.9,197.6
720575940622200233,sensory,gustatory,LB3,right,ACH,0.46,569.0,363.2,115.7
720575940622202150,visual_projection,,LC16,left,GLUT,0.38,377.6,275.6,161.9
720575940622234689,central,,"LAL028, LAL029",left,ACH,0.82,460.0,233.9,123.8
720575940622236374,central,,PLP229,left,ACH,0.84,468.2,217.6,223.8
720575940622253704,visual_projection,,LC16,left,ACH,0.51,378.2,294.5,153.3
720575940622262593,sensory,olfactory,ORN_DM1,right,ACH,0.44,538.0,228.0,28.8
720575940622268853,visual_projection,,LPLC1,right,ACH,0.68,670.7,209.0,195.8
720575940622276791,sensory,olfactory,ORN_DM1,left,SER,0.35,424.3,255.2,37.2
720575940622281399,sensory,olfactory,ORN_DM1,left,SER,0.51,468.3,262.6,21.1
720575940622298631,sensory,gustatory,LB1c,left,ACH,0.38,511.3,325.4,114.7
720575940622312072,visual_projection,,LPLC2,left,ACH,0.55,387.5,209.1,229.8
720575940622312965,visual_projection,,HSS,left,ACH,0.57,377.2,247.5,256.3
720575940622314339,visual_projection,,LPLC1,right,ACH,0.65,678.3,224.0,176.8
720575940622319913,visual_projection,,LC16,left,ACH,0.51,376.6,291.7,149.2
720575940622324991,central,,PVLP141,left,ACH,0.74,462.7,211.8,131.3
720575940622330582,visual_projection,,LC4,right,ACH,0.61,673.7,281.4,128.8
720575940622331882,central,ALPN,VP3+_l2PN,right,ACH,0.84,587.3,274.4,82.2
720575940622339113,central,,PVLP130,right,GABA,0.87,462.4,190.8,113.0
720575940622364598,visual_projection,,LT51,right,GLUT,0.68,713.6,188.0,126.0
720575940622364854,visual_projection,,LT1b,right,ACH,0.88,722.0,229.8,80.0
720575940622405708,sensory,gustatory,LB3,right,SER,0.41,573.4,365.0,116.2
720575940622413508,sensory,gustatory,LB3,left,ACH,0.48,466.1,369.7,136.1
720575940622419480,visual_projection,,LC16,left,ACH,0.42,388.4,293.5,152.3
720575940622425271,visual_projection,,LPLC2,left,ACH,0.54,379.3,200.0,219.4
720575940622473292,central,,CB0013,left,GABA,0.42,476.3,278.2,133.1
720575940622486922,sensory,gustatory,LB3,left,ACH,0.39,490.6,337.9,110.9
720575940622500172,descending,,DNg74_a,right,GABA,0.51,529.0,304.0,157.3
720575940622516720,visual_projection,,LPLC4,right,ACH,0.82,696.9,193.7,177.6
720575940622517956,central,,"LAL125,LAL108",right,GLUT,0.54,611.5,208.6,36.5
720575940622523508,optic,LO,Li31,right,GABA,0.81,485.8,232.6,89.8
720575940622531767,visual_projection,,LC4,left,ACH,0.51,368.3,265.8,153.8
720575940622537477,descending,,DNge067,left,GABA,0.42,429.5,335.2,147.8
720575940622552675,central,,CB0009,right,GABA,0.59,592.5,359.8,105.6
720575940622553420,sensory,olfactory,ORN_DA2,right,ACH,0.45,586.3,236.3,4.2
720575940622559512,central,,AVLP094,right,GABA,0.65,666.3,304.8,95.5
720575940622560094,visual_projection,,LPLC4,left,ACH,0.72,374.4,211.5,203.0
720575940622564621,sensory,olfactory,ORN_DM1,right,SER,0.44,535.5,225.8,38.1
720575940622651389,sensory,olfactory,ORN_DM1,left,SER,0.39,473.0,250.9,17.2
720575940622667013,visual_projection,,LPLC1,right,ACH,0.63,672.3,221.9,189.6
720575940622670845,visual_projection,,LPLC1,left,ACH,0.59,345.9,176.5,198.3
720575940622673860,descending,,DNp06,left,ACH,0.5,421.3,242.4,132.0
720575940622680088,visual_projection,,LPLC2,left,ACH,0.52,341.0,175.6,192.4
720575940622680724,visual_projection,,LC31b,right,ACH,0.88,641.5,281.5,176.0
720575940622693414,visual_projection,,LC16,left,ACH,0.61,393.0,281.0,190.7
720575940622694217,visual_projection,,LPLC1,left,ACH,0.58,370.9,205.5,203.0
720575940622700201,visual_projection,,LPLC1,right,ACH,0.62,676.8,212.2,193.2
720575940622713578,sensory,olfactory,ORN_DA2,right,SER,0.48,491.3,201.7,44.4
720575940622713929,visual_projection,,LPLC1,right,ACH,0.66,671.8,218.1,190.6
720575940622731229,sensory,gustatory,LB3,right,GLUT,0.34,572.5,368.5,114.8
720575940622769159,visual_projection,,LPLC2,right,ACH,0.51,699.8,186.8,169.6
720575940622825736,sensory,gustatory,LB3,left,ACH,0.46,467.1,377.3,131.2
720575940622838154,descending,,DNp01,left,ACH,0.32,441.0,238.5,135.7
720575940622891923,sensory,olfactory,ORN_DM1,right,SER,0.46,601.1,275.0,8.7
720575940622902535,sensory,gustatory,LB3,left,ACH,0.51,464.4,372.8,136.1
720575940622928764,visual_projection,,LC31a,right,ACH,0.89,663.2,295.1,128.1
720575940622932297,visual_projection,,LPLC1,left,ACH,0.56,371.9,207.5,203.0
720575940622939836,visual_projection,,LC4,left,ACH,0.63,355.4,262.5,152.1
720575940622962579,visual_projection,,LC16,right,ACH,0.64,670.9,309.7,114.0
720575940622992205,visual_projection,,LPLC2,right,ACH,0.55,677.0,224.2,176.8
720575940622996579,descending,,DNg40,right,GLUT,0.53,556.3,354.6,130.4
720575940622998627,central,,CB0580,right,GABA,0.74,582.3,296.5,96.8
720575940623000858,central,ALLN,lLN2F_b,left,GABA,0.57,473.4,243.1,59.0
720575940623017989,central,,CB0137,right,ACH,0.89,624.8,345.7,132.4
720575940623019544,descending,,DNa11,right,ACH,0.75,608.8,168.7,83.4
720575940623021292,central,,CB2127,right,ACH,0.89,710.0,203.4,92.2
720575940623026419,visual_projection,,LC16,right,ACH,0.54,678.2,308.0,114.0
720575940623047629,visual_projection,,LPLC2,right,ACH,0.45,673.6,242.0,166.4
720575940623113752,central,,AVLP538,left,DA,0.66,395.5,252.4,174.5
720575940623124467,visual_projection,,LPLC4,right,ACH,0.8,693.9,196.7,176.4
720575940623126419,visual_projection,,LPLC1,right,ACH,0.64,685.8,300.6,190.9
720575940623138485,sensory,gustatory,LB3,right,GLUT,0.44,574.6,373.7,117.2
720575940623143060,visual_projection,,LC16,left,ACH,0.51,385.4,294.5,157.3
720575940623146701,central,ALLN,lLN2T_e,right,SER,0.35,599.9,241.6,40.0
720575940623172843,sensory,gustatory,LB3,left,GLUT,0.49,466.6,372.8,133.8
720575940623179703,visual_projection,,LC16,left,ACH,0.45,376.5,281.1,158.8
720575940623183083,sensory,gustatory,LB1b,right,SER,0.74,549.4,323.1,107.4
720575940623210445,ascending,AN,AN_GNG_21,left,ACH,0.95,505.3,330.2,232.0
720575940623211725,central,,CB0553,left,ACH,0.9,430.8,337.9,104.0
720575940623225525,visual_projection,,LPLC1,right,ACH,0.62,679.6,201.1,199.9
720575940623247300,central,,AOTU015a,left,ACH,0.79,451.8,106.7,67.6
720575940623262461,visual_projection,,LPLC2,left,ACH,0.43,392.0,212.3,221.7
720575940623262652,central,,VES071,right,ACH,0.8,558.1,234.6,119.8
720575940623276168,descending,,DNp35,right,ACH,0.76,625.7,203.2,197.4
720575940623333770,visual_projection,,LPLC2,right,ACH,0.54,701.1,176.9,174.8
720575940623368629,visual_projection,,LC16,left,ACH,0.55,400.4,297.7,165.2
720575940623381286,central,,CB0254,left,GLUT,0.55,418.7,304.0,180.9
720575940623383432,visual_projection,,LPLC4,left,ACH,0.88,387.6,210.7,222.7
720575940623386077,visual_projection,,LTe13,right,ACH,0.87,689.7,285.3,113.6
720575940623401693,visual_projection,,LPT26,left,ACH,0.82,379.1,273.5,159.6
720575940623426013,central,,PVLP138,left,ACH,0.81,436.1,192.1,172.9
720575940623429645,visual_projection,,LC16,left,ACH,0.44,391.9,298.0,152.2
720575940623455239,central,,CB0527,left,GABA,0.62,495.2,269.8,131.6
720575940623478115,central,,CB0009,left,GABA,0.6,423.8,328.9,151.2
720575940623514467,visual_projection,,LPLC1,left,ACH,0.67,379.0,207.7,213.2
720575940623533749,central,,PS049,left,GABA,0.75,474.6,242.4,134.6
720575940623547431,visual_projection,,LPLC1,right,ACH,0.61,678.3,223.0,176.7
720575940623551684,visual_projection,,LPLC2,left,ACH,0.53,346.9,173.4,193.2
720575940623579063,central,,PVLP137,right,ACH,0.89,635.4,177.5,193.4
720575940623587683,visual_projection,,LPLC1,right,ACH,0.66,677.9,222.8,176.7
720575940623592428,central,,CB3983,right,ACH,0.86,665.0,152.4,85.6
720575940623608361,optic,ME.LO,LMa2,right,GABA,0.72,718.1,252.0,116.3
720575940623618708,central,,CB0268,right,GABA,0.71,564.8,359.9,190.2
720575940623629292,sensory,gustatory,LB2d,left,GLUT,0.42,465.7,379.5,122.9
720575940623636701,central,ALLN,il3LN6,right,ACH,0.32,559.6,355.0,95.4
720575940623637396,visual_projection,,LC31a,right,ACH,0.85,713.8,234.3,132.2
720575940623650823,central,ALLN,lLN2P_b,right,GABA,0.31,610.2,241.5,40.0
720575940623652083,visual_projection,,LPLC2,left,ACH,0.53,380.4,197.1,224.7
720575940623682195,central,,CL336,left,ACH,0.84,487.8,234.2,89.8
720575940623702345,central,,CB0677,left,GABA,0.87,431.5,330.1,142.7
720575940623718380,central,,CB0616,right,ACH,0.88,572.8,351.0,113.3
720575940623767188,central,,CB1932,right,ACH,0.63,623.6,230.3,215.8
720575940623769783,visual_projection,,LPLC2,right,ACH,0.62,704.1,184.3,199.0
720575940623781127,descending,,DNp103,left,ACH,0.66,443.3,215.6,138.8
720575940623784596,central,,CB1688,left,ACH,0.91,399.9,210.5,147.1
720575940623788040,central,ALLN,lLN2F_a,left,GABA,0.33,416.9,230.9,39.6
720575940623804853,central,,CB0414,right,GABA,0.7,629.5,255.5,121.7
720575940623806157,visual_projection,,LPLC4,right,ACH,0.74,701.6,185.7,182.9
720575940623827348,visual_projection,,LPLC2,left,ACH,0.47,332.7,168.0,197.8
720575940623841816,central,,SAD094,right,ACH,0.87,610.8,234.1,213.7
720575940623878891,central,,CB3114,left,ACH,0.71,463.9,224.3,141.1
720575940623887288,visual_projection,,LPLC1,right,ACH,0.66,678.4,222.5,176.7
720575940623918121,descending,,DNge055,left,GLUT,0.7,398.1,309.3,137.0
720575940623925774,visual_projection,,LPLC2,left,ACH,0.7,374.4,196.3,219.3
720575940623935588,visual_projection,,LPLC1,right,ACH,0.65,677.8,223.2,176.7
720575940623942119,sensory,olfactory,ORN_DM1,left,SER,0.46,514.6,246.9,48.0
720575940623945194,visual_projection,,LPLC4,left,ACH,0.74,373.0,195.1,215.7
720575940623953900,central,,PVLP150,left,ACH,0.88,336.5,238.0,114.6
720575940623957173,central,,PVLP010,left,GLUT,0.55,417.4,119.4,84.5
720575940623961747,visual_projection,,LPLC4,left,ACH,0.71,372.8,205.7,203.0
720575940623969779,visual_projection,,LC16,right,ACH,0.63,678.0,313.6,119.8
720575940623983859,central,,VES013,left,ACH,0.8,473.9,256.9,97.0
720575940623991576,visual_projection,,LPLC1,right,ACH,0.69,672.9,215.2,188.1
720575940624014524,visual_projection,,LPLC2,right,ACH,0.56,682.3,199.8,204.7
720575940624016778,visual_projection,,LPLC2,right,ACH,0.7,677.0,224.0,176.7
720575940624017251,visual_projection,,LC4,left,ACH,0.54,382.7,261.7,169.1
720575940624021325,visual_projection,,LC16,left,ACH,0.54,376.3,289.2,148.3
720575940624038438,optic,ME.LO,LMa2,left,GABA,0.75,327.7,212.5,159.4
720575940624045155,sensory,olfactory,ORN_DM1,right,SER,0.45,538.9,245.0,40.7
720575940624079544,sensory,gustatory,LB1e,left,ACH,0.62,500.6,315.4,106.3
720575940624111763,visual_projection,,LC4,left,ACH,0.58,348.1,262.1,142.8
720575940624123536,visual_projection,,LC16,right,ACH,0.49,663.6,312.2,118.6
720575940624140732,visual_projection,,LC16,right,ACH,0.64,666.9,307.5,124.3
720575940624154648,central,,LAL012,right,ACH,0.87,615.9,149.6,46.0
720575940624203972,visual_projection,,LPLC4,left,ACH,0.83,373.9,192.1,217.2
720575940624208824,visual_projection,,LPLC2,left,ACH,0.51,343.2,178.4,193.8
720575940624211470,sensory,olfactory,ORN_DA2,right,ACH,0.51,593.7,246.1,1.7
720575940624223888,sensory,olfactory,ORN_DM1,left,ACH,0.42,445.5,270.3,25.1
720575940624226963,visual_projection,,LC16,left,ACH,0.61,391.8,277.9,165.2
720575940624231719,central,,CB2371,right,ACH,0.9,670.7,304.8,88.0
720575940624238282,central,,AOTU036,right,GABA,0.46,619.1,196.3,71.0
720575940624244922,visual_projection,,LPLC2,right,ACH,0.52,707.7,184.5,192.4
720575940624269706,central,,AVLP151,left,ACH,0.83,347.0,195.2,106.9
720575940624287821,central,,PLP018,right,GABA,0.76,666.7,300.8,96.0
720575940624305737,visual_projection,,LPLC1,left,ACH,0.65,384.1,213.2,210.5
720575940624310345,sensory,gustatory,"LB1a,LB1d",right,ACH,0.4,548.8,338.0,109.1
720575940624349993,descending,,DNp70,left,ACH,0.72,441.9,207.8,136.5
720575940624358152,central,,AVLP396,left,ACH,0.76,330.1,242.0,106.1
720575940624359093,visual_projection,,LPLC2,left,ACH,0.44,372.9,194.0,219.6
720575940624373483,sensory,gustatory,LB3,right,SER,0.53,549.2,337.0,106.8
720575940624391816,central,,AOTU015a,left,ACH,0.74,426.1,140.2,65.4
720575940624395528,central,,CL286,left,ACH,0.78,350.9,170.2,193.9
720575940624412222,visual_projection,,LC16,left,ACH,0.47,405.0,295.8,165.5
720575940624417584,visual_projection,,LPLC2,left,ACH,0.48,378.3,194.5,227.5
720575940624434323,central,,VES005,right,ACH,0.91,606.4,166.9,83.4
720575940624530835,visual_projection,,LPLC1,left,ACH,0.67,358.6,181.4,197.3
720575940624531652,visual_projection,,LPLC2,left,ACH,0.51,321.2,226.4,189.5
720575940624537284,descending,,DNge124,left,ACH,0.79,423.1,295.3,198.0
720575940624574100,central,,CB2458,right,ACH,0.8,686.5,224.5,63.7
720575940624579100,central,,AOTU015a,right,ACH,0.78,617.9,145.0,46.0
720575940624588070,visual_projection,,LPLC1,left,ACH,0.6,383.4,203.8,221.8
720575940624593982,visual_projection,,LC16,right,ACH,0.62,660.9,320.6,121.7
720575940624600840,central,,CB0219,left,GLUT,0.68,424.6,324.5,116.4
720575940624611002,visual_projection,,LPLC2,right,ACH,0.43,695.8,192.1,169.8
720575940624676861,visual_projection,,LPLC4,right,ACH,0.8,701.4,187.6,188.2
720575940624689336,sensory,olfactory,ORN_DM1,right,ACH,0.42,543.4,228.4,23.4
720575940624710653,central,,CB0543,right,GABA,0.87,635.1,324.9,143.3
720575940624743946,central,,CB2305,left,ACH,0.69,418.9,240.3,144.7
720575940624755504,visual_projection,,LPLC2,left,ACH,0.5,351.9,178.9,197.6
720575940624758361,central,,CB0079,left,GABA,0.77,458.9,289.4,100.0
720575940624790781,visual_projection,,LC4,right,ACH,0.66,672.2,281.9,133.2
720575940624827737,visual_projection,,LPLC1,right,ACH,0.59,673.8,221.4,185.0
720575940624832743,central,ALLN,lLN2X12,right,ACH,0.32,609.7,237.4,40.1
720575940624846517,central,,WED125,left,ACH,0.74,467.8,187.6,194.2
720575940624856762,visual_projection,,LC4,right,ACH,0.65,696.0,256.5,135.9
720575940624864585,visual_projection,,LPLC4,left,ACH,0.81,354.9,228.6,220.4
720575940624868196,visual_projection,,LPLC1,right,ACH,0.66,677.8,225.7,176.7
720575940624903064,visual_projection,,LPLC2,right,ACH,0.44,705.1,185.3,195.1
720575940624915128,central,,WED015,right,GABA,0.83,658.0,309.4,88.2
720575940624919077,visual_projection,,LPLC2,right,ACH,0.47,711.7,183.1,192.9
720575940624923655,central,,PVLP114,right,ACH,0.86,634.9,226.3,215.8
720575940624924990,visual_projection,,LPLC1,right,ACH,0.68,669.9,232.0,203.3
720575940624931530,visual_projection,,LPLC2,right,ACH,0.77,699.3,189.4,185.4
720575940624931888,visual_projection,,LT1b,left,ACH,0.73,321.0,204.3,128.5
720575940624963786,sensory,gustatory,LB3,left,ACH,0.56,469.7,379.3,117.5
720575940624966840,central,,CB0465,left,GABA,0.7,407.7,309.8,158.1
720575940624976572,sensory,gustatory,LB1e,right,ACH,0.42,573.8,373.6,118.6
720575940624983531,visual_projection,,LC16,right,ACH,0.64,677.4,307.7,118.7
720575940624986300,descending,,DNge055,right,GLUT,0.72,642.1,339.8,130.8
720575940624991527,central,,CB0200,left,GLUT,0.62,426.6,325.5,123.3
720575940625001735,visual_projection,,LPLC2,right,ACH,0.46,709.0,181.3,194.2
720575940625031426,visual_projection,,LPLC1,left,ACH,0.6,373.2,208.6,203.0
720575940625038090,visual_projection,,LC4,left,ACH,0.57,393.2,257.0,182.2
720575940625159677,central,,PS018b,right,ACH,0.87,608.7,167.4,83.4
720575940625164558,central,,CB0604,right,ACH,0.51,600.6,347.2,164.0
720575940625172750,central,,CB0132,right,ACH,0.89,534.9,362.3,162.3
720575940625175068,visual_projection,,LPLC1,left,ACH,0.64,380.3,201.8,213.0
720575940625185149,central,,WED029,left,GABA,0.73,417.9,247.8,99.7
720575940625194558,central,,CB3513a,right,GABA,0.74,607.9,207.0,109.3
720575940625203504,sensory,gustatory,LB3,left,ACH,0.51,479.4,359.6,129.5
720575940625216202,visual_projection,,LPLC2,left,ACH,0.44,360.1,190.5,197.0
720575940625251401,central,ALLN,lLN2T_d,left,GABA,0.6,470.5,245.6,59.6
720575940625307748,visual_projection,,LC16,left,ACH,0.64,369.0,279.4,150.4
720575940625318804,visual_projection,,LPLC1,right,ACH,0.68,669.2,216.0,189.7
720575940625369884,visual_projection,,LPLC1,left,ACH,0.63,373.5,209.0,203.0
720575940625395864,visual_projection,,LPLC4,right,ACH,0.77,679.2,219.7,176.8
720575940625400420,central,,PS233,left,ACH,0.86,475.3,210.5,112.0
720575940625431870,central,ALPN,M_l2PNm16,right,ACH,0.93,598.4,272.5,57.8
720575940625447994,central,,VES007,right,ACH,0.84,609.4,167.3,83.4
720575940625449474,central,,LAL145,left,ACH,0.83,450.4,226.1,204.1
720575940625450498,sensory,gustatory,LB1e,right,ACH,0.5,572.2,372.1,118.8
720575940625477721,visual_projection,,LPLC2,left,ACH,0.55,365.4,181.7,220.7
720575940625502666,descending,,DNa13,right,ACH,0.78,608.3,169.4,83.4
720575940625518736,central,,CL248,right,GABA,0.52,556.2,126.4,146.4
720575940625556668,visual_projection,,LPLC4,right,ACH,0.81,706.6,181.8,170.3
720575940625563623,central,,PS088,right,GABA,0.81,438.9,155.7,99.7
720575940625574844,visual_projection,,LPLC4,left,ACH,0.82,342.2,238.9,214.0
720575940625648009,visual_projection,,LC16,right,ACH,0.7,657.8,313.6,129.3
720575940625656980,central,,PVLP151,left,ACH,0.85,322.1,188.4,132.5
720575940625673196,descending,,DNp71,left,ACH,0.92,440.8,200.2,137.2
720575940625689236,visual_projection,,LPLC1,right,ACH,0.62,678.7,222.4,176.8
720575940625694034,central,,"PVLP004,PVLP005",right,GLUT,0.46,669.1,141.4,79.9
720575940625695269,visual_projection,,LPLC2,left,ACH,0.47,354.5,185.9,193.7
720575940625696601,sensory,gustatory,LB1e,right,ACH,0.6,554.9,342.5,109.6
720575940625697772,visual_projection,,LPLC2,left,ACH,0.52,332.7,170.9,195.8
720575940625700739,visual_projection,,LPLC2,left,ACH,0.4,387.9,212.5,216.2
720575940625705930,central,,CB0484,left,GABA,0.65,478.0,354.1,107.9
720575940625706895,central,,"PVLP004,PVLP005",left,GLUT,0.68,408.7,182.3,138.7
720575940625735185,central,,CB2352,left,ACH,0.8,469.3,187.1,194.2
720575940625750105,sensory,gustatory,LB1b,right,SER,0.45,576.2,376.5,116.6
720575940625821758,sensory,olfactory,ORN_DM1,left,SER,0.54,494.9,250.8,25.0
720575940625835278,visual_projection,,LPLC2,right,ACH,0.5,699.6,197.5,166.3
720575940625841351,visual_projection,,LC4,right,ACH,0.67,670.6,279.8,135.9
720575940625845447,visual_projection,,LC4,right,ACH,0.61,672.0,285.9,130.8
720575940625861168,sensory,gustatory,LB3,left,ACH,0.57,462.6,375.0,127.6
720575940625867056,central,,CB0573,left,DA,0.65,435.2,341.2,108.2
720575940625871768,visual_projection,,LC16,right,ACH,0.55,662.1,312.0,121.8
720575940625878160,descending,,DNb01,left,GLUT,0.86,426.0,239.6,91.1
720575940625906702,visual_projection,,LC4,right,ACH,0.62,716.1,239.9,127.7
720575940625925450,visual_projection,,LPLC4,left,ACH,0.78,373.0,206.3,203.0
720575940625932421,visual_projection,,LC4,right,ACH,0.63,682.3,282.0,122.8
720575940625934973,visual_projection,,LC4,left,ACH,0.54,382.1,264.0,167.1
720575940625952755,optic,LO,Li33,right,GABA,0.86,486.2,232.0,89.7
720575940625962242,central,,CB0433,right,GLUT,0.75,560.3,342.6,130.5
720575940625991043,visual_projection,,LC4,left,ACH,0.59,385.2,252.7,173.0
720575940626009852,descending,,DNp05,right,ACH,0.75,602.1,207.5,210.3
720575940626013315,central,,PS010,left,ACH,0.79,438.1,156.4,99.7
720575940626013958,central,,AVLP202,right,GABA,0.6,627.0,237.0,136.0
720575940626016017,sensory,gustatory,LB1e,left,ACH,0.46,497.2,319.3,113.8
720575940626023153,central,,"LAL028, LAL029",right,ACH,0.79,616.5,149.5,46.0
720575940626030776,central,ALLN,"vLN28,vLN29",right,GLUT,0.59,572.9,293.9,18.6
720575940626041240,central,,PVLP006,left,GLUT,0.68,400.3,162.5,144.2
720575940626046919,central,,AVLP429,right,ACH,0.84,722.5,234.7,77.0
720575940626093720,central,,CB1932,right,ACH,0.72,645.3,226.7,169.5
720575940626138701,central,,CB0556,left,GABA,0.59,457.7,290.4,100.0
720575940626139175,central,,CB1852,right,ACH,0.9,709.5,203.6,92.3
720575940626148371,visual_projection,,LC16,right,ACH,0.65,660.7,311.3,119.2
720575940626161930,visual_projection,,LPLC2,right,ACH,0.52,678.6,224.1,176.7
720575940626201933,optic,ME.LO,LMa2,left,GABA,0.72,356.4,289.4,140.1
720575940626226576,visual_projection,,LPLC1,right,ACH,0.69,679.0,222.7,176.8
720575940626236041,visual_projection,,LPLC2,left,ACH,0.49,373.8,255.9,211.3
720575940626241636,sensory,gustatory,LB1e,left,ACH,0.67,472.4,372.5,137.2
720575940626260490,visual_projection,,LPLC1,left,ACH,0.59,385.0,214.3,217.0
720575940626279742,central,,CB0604,left,ACH,0.48,482.2,353.6,135.1
720575940626287336,sensory,gustatory,"LB1a,LB1d",left,ACH,0.47,463.7,373.1,123.7
720575940626289021,central,,CB0865,left,GABA,0.82,489.7,267.8,129.2
720575940626309562,visual_projection,,LT61b,left,ACH,0.88,327.0,194.7,131.7
720575940626324755,visual_projection,,LPLC1,right,ACH,0.72,678.0,224.9,176.7
720575940626357586,sensory,olfactory,ORN_DA2,left,ACH,0.63,439.9,262.0,30.1
720575940626371465,visual_projection,,LC16,left,ACH,0.36,402.5,296.5,162.6
720575940626375172,visual_projection,,LPLC2,left,ACH,0.51,341.6,256.0,187.2
720575940626384200,visual_projection,,LPLC2,left,ACH,0.68,348.3,178.7,192.5
720575940626408454,visual_projection,,LPLC4,left,ACH,0.8,372.5,207.4,203.0
